law,budget,replication,candidate,method,rule,center,radius,lower,theta,noncoverage,certifies
tied_null,3072,6,constant,disjoint_triple_u,hybrid,0.0,0.006578404524365657,-0.006578404524365657,0.0,False,False
tied_null,3072,6,constant,complete_u,range,0.0,0.023128237301574973,-0.023128237301574973,0.0,False,False
tied_null,3072,6,constant,complete_u,hybrid,0.0,0.005784683639149605,-0.005784683639149605,0.0,False,False
tied_null,3072,7,baseline_identity,shared_correction,range,0.0,0.0,0.0,0.0,False,False
tied_null,3072,7,baseline_identity,shared_correction,hybrid,0.0,0.0,0.0,0.0,False,False
tied_null,3072,7,baseline_identity,disjoint_triple_u,range,0.0,0.0,0.0,0.0,False,False
tied_null,3072,7,baseline_identity,disjoint_triple_u,hybrid,0.0,0.0,0.0,0.0,False,False
tied_null,3072,7,baseline_identity,complete_u,range,0.0,0.0,0.0,0.0,False,False
tied_null,3072,7,baseline_identity,complete_u,hybrid,0.0,0.0,0.0,0.0,False,False
tied_null,3072,7,candidate,shared_correction,range,-0.006314518814518815,0.24023329620311398,-0.2465478150176328,0.0,False,False
tied_null,3072,7,candidate,shared_correction,hybrid,-0.006314518814518815,0.13180169078274107,-0.13811620959725987,0.0,False,False
tied_null,3072,7,candidate,disjoint_triple_u,range,0.001220703125,0.023128237301574973,-0.021907534176574973,0.0,False,False
tied_null,3072,7,candidate,disjoint_triple_u,hybrid,0.001220703125,0.012819331397481336,-0.011598628272481336,0.0,False,False
tied_null,3072,7,candidate,complete_u,range,0.00048238128696668884,0.023128237301574973,-0.022645856014608282,0.0,False,False
tied_null,3072,7,candidate,complete_u,hybrid,0.00048238128696668884,0.01163864490028601,-0.011156263613319322,0.0,False,False
tied_null,3072,7,reverse_candidate,shared_correction,range,0.006314518814518815,0.24023329620311398,-0.23391877738859518,0.0,False,False
tied_null,3072,7,reverse_candidate,shared_correction,hybrid,0.006314518814518815,0.13180169078274107,-0.12548717196822226,0.0,False,False
tied_null,3072,7,reverse_candidate,disjoint_triple_u,range,-0.001220703125,0.023128237301574973,-0.024348940426574973,0.0,False,False
tied_null,3072,7,reverse_candidate,disjoint_triple_u,hybrid,-0.001220703125,0.012819331397481336,-0.014040034522481336,0.0,False,False
tied_null,3072,7,reverse_candidate,complete_u,range,-0.00048238128696668884,0.023128237301574973,-0.023610618588541663,0.0,False,False
tied_null,3072,7,reverse_candidate,complete_u,hybrid,-0.00048238128696668884,0.01163864490028601,-0.0121210261872527,0.0,False,False
tied_null,3072,7,constant,shared_correction,range,0.0,0.24023329620311398,-0.24023329620311398,0.0,False,False
tied_null,3072,7,constant,shared_correction,hybrid,0.0,0.0917753185522251,-0.0917753185522251,0.0,False,False
tied_null,3072,7,constant,disjoint_triple_u,range,0.0,0.023128237301574973,-0.023128237301574973,0.0,False,False
tied_null,3072,7,constant,disjoint_triple_u,hybrid,0.0,0.006578404524365657,-0.006578404524365657,0.0,False,False
tied_null,3072,7,constant,complete_u,range,0.0,0.023128237301574973,-0.023128237301574973,0.0,False,False
tied_null,3072,7,constant,complete_u,hybrid,0.0,0.005784683639149605,-0.005784683639149605,0.0,False,False
tied_null,3072,8,baseline_identity,shared_correction,range,0.0,0.0,0.0,0.0,False,False
tied_null,3072,8,baseline_identity,shared_correction,hybrid,0.0,0.0,0.0,0.0,False,False
tied_null,3072,8,baseline_identity,disjoint_triple_u,range,0.0,0.0,0.0,0.0,False,False
tied_null,3072,8,baseline_identity,disjoint_triple_u,hybrid,0.0,0.0,0.0,0.0,False,False
tied_null,3072,8,baseline_identity,complete_u,range,0.0,0.0,0.0,0.0,False,False
tied_null,3072,8,baseline_identity,complete_u,hybrid,0.0,0.0,0.0,0.0,False,False
tied_null,3072,8,candidate,shared_correction,range,-0.00280969030969031,0.24023329620311398,-0.2430429865128043,0.0,False,False
tied_null,3072,8,candidate,shared_correction,hybrid,-0.00280969030969031,0.1287016223947555,-0.1315113127044458,0.0,False,False
tied_null,3072,8,candidate,disjoint_triple_u,range,-0.0037434895833333335,0.023128237301574973,-0.026871726884908305,0.0,False,False
tied_null,3072,8,candidate,disjoint_triple_u,hybrid,-0.0037434895833333335,0.012483425749466426,-0.016226915332799758,0.0,False,False
tied_null,3072,8,candidate,complete_u,range,-0.0013439864017983194,0.023128237301574973,-0.02447222370337329,0.0,False,False
tied_null,3072,8,candidate,complete_u,hybrid,-0.0013439864017983194,0.011323566917342986,-0.012667553319141305,0.0,False,False
tied_null,3072,8,reverse_candidate,shared_correction,range,0.00280969030969031,0.24023329620311398,-0.23742360589342368,0.0,False,False
tied_null,3072,8,reverse_candidate,shared_correction,hybrid,0.00280969030969031,0.1287016223947555,-0.1258919320850652,0.0,False,False
tied_null,3072,8,reverse_candidate,disjoint_triple_u,range,0.0037434895833333335,0.023128237301574973,-0.01938474771824164,0.0,False,False
tied_null,3072,8,reverse_candidate,disjoint_triple_u,hybrid,0.0037434895833333335,0.012483425749466426,-0.008739936166133092,0.0,False,False
tied_null,3072,8,reverse_candidate,complete_u,range,0.0013439864017983194,0.023128237301574973,-0.021784250899776654,0.0,False,False
tied_null,3072,8,reverse_candidate,complete_u,hybrid,0.0013439864017983194,0.011323566917342986,-0.009979580515544668,0.0,False,False
