replication,candidate,design,mean_score,mean_interaction,lower,target,noncoverage,positive,raw_lower,raw_noncoverage
183,blend_ridge_1,crossed,0.0107421875,0.008544921875,-0.08665451508775143,0.00043077559577360536,False,False,-0.018897969210653426,False
183,blend_boosting_7,full_u,0.00035264756944444444,0.0,-0.004575976492449016,0.00023081778969417932,False,False,-0.004575976492449016,False
183,blend_boosting_7,shared,0.005126953125,0.003173828125,-0.12672389083345864,0.00023081778969417932,False,False,-0.021433478968495092,False
183,blend_boosting_7,separate,0.0,0.0,-0.019989694651493757,0.00023081778969417932,False,False,-0.019989694651493757,False
183,blend_boosting_7,crossed,0.00390625,0.003662109375,-0.08131731131005893,0.00023081778969417932,False,False,-0.02194688614961853,False
183,blend_boosting_31,full_u,0.0005154079861111111,0.0,-0.004647242564233412,0.0002707836823854781,False,False,-0.004647242564233412,False
183,blend_boosting_31,shared,0.010009765625,0.004150390625,-0.12653089263283235,0.0002707836823854781,False,False,-0.019278535032096682,False
183,blend_boosting_31,separate,-0.0009765625,0.0,-0.02385728681419063,0.0002707836823854781,False,False,-0.02385728681419063,False
183,blend_boosting_31,crossed,0.00927734375,0.006591796875,-0.08452337843107563,0.0002707836823854781,False,False,-0.019875900937250605,False
184,persistence,full_u,0.0,0.0,-0.004440707411178742,0.0,False,False,-0.004440707411178742,False
184,persistence,shared,0.0,0.0,-0.11584889500888598,0.0,False,False,-0.019989694651493757,False
184,persistence,separate,0.0,0.0,-0.019989694651493757,0.0,False,False,-0.019989694651493757,False
184,persistence,crossed,0.0,0.0,-0.06950027569168209,0.0,False,False,-0.019989694651493757,False
184,ridge_1,full_u,0.001274956597222222,0.0,-0.0046719844259855495,0.0009017031810412968,False,False,-0.0046719844259855495,False
184,ridge_1,shared,0.016357421875,0.017333984375,-0.14182447112631433,0.0009017031810412968,False,False,-0.01535059628120252,False
184,ridge_1,separate,0.00146484375,0.0,-0.024124400180112908,0.0009017031810412968,False,False,-0.024124400180112908,False
184,ridge_1,crossed,0.017578125,0.01318359375,-0.08981539400870595,0.0009017031810412968,False,False,-0.014488544723936375,False
184,ridge_100,full_u,0.001274956597222222,0.0,-0.0046719844259855495,0.000816830204686772,False,False,-0.0046719844259855495,False
184,ridge_100,shared,0.016357421875,0.017822265625,-0.142589503397275,0.000816830204686772,False,False,-0.01535059628120252,False
184,ridge_100,separate,0.00146484375,0.0,-0.024124400180112908,0.000816830204686772,False,False,-0.024124400180112908,False
184,ridge_100,crossed,0.017578125,0.01123046875,-0.0870461807884015,0.000816830204686772,False,False,-0.014488544723936375,False
184,boosting_7,full_u,0.0005696614583333334,0.0,-0.005020427075949977,0.00045613609800800037,False,False,-0.005020427075949977,False
184,boosting_7,shared,0.009765625,0.010986328125,-0.13686827240642088,0.00045613609800800037,False,False,-0.019383272149505276,False
184,boosting_7,separate,0.0,0.0,-0.02456304753802562,0.00045613609800800037,False,False,-0.02456304753802562,False
184,boosting_7,crossed,0.007568359375,0.0048828125,-0.08254164113633122,0.00045613609800800037,False,False,-0.02027837428406716,False
184,boosting_31,full_u,0.0002983940972222222,0.0,-0.005210830304856273,0.0005832979685237161,False,False,-0.005210830304856273,False
184,boosting_31,shared,0.008056640625,0.009033203125,-0.13465245090650468,0.0005832979685237161,False,False,-0.020175770073980925,False
184,boosting_31,separate,0.0,0.0,-0.02456304753802562,0.0005832979685237161,False,False,-0.02456304753802562,False
184,boosting_31,crossed,0.00634765625,0.00390625,-0.08139868455664484,0.0005832979685237161,False,False,-0.02084923641293842,False
184,blend_ridge_1,full_u,0.0005696614583333334,0.0,-0.0047389083617957566,0.00043077559577360536,False,False,-0.0047389083617957566,False
184,blend_ridge_1,shared,0.011474609375,0.007080078125,-0.13025276633775545,0.00043077559577360536,False,False,-0.01855676584737647,False
184,blend_ridge_1,separate,0.0,0.0,-0.02456304753802562,0.00043077559577360536,False,False,-0.02456304753802562,False
184,blend_ridge_1,crossed,0.009765625,0.00439453125,-0.08132489930420535,0.00043077559577360536,False,False,-0.019440184246637307,False
184,blend_boosting_7,full_u,0.00018988715277777778,0.0,-0.00489832289970006,0.00023081778969417932,False,False,-0.00489832289970006,False
184,blend_boosting_7,shared,0.0029296875,0.002197265625,-0.12433254275410743,0.00023081778969417932,False,False,-0.022165975671488546,False
184,blend_boosting_7,separate,-0.00048828125,0.0,-0.024816404007092344,0.00023081778969417932,False,False,-0.024816404007092344,False
184,blend_boosting_7,crossed,0.003173828125,0.0,-0.07407709211336225,0.00023081778969417932,False,False,-0.021971546656227373,False
184,blend_boosting_31,full_u,0.00013563368055555556,0.0,-0.00493240716642504,0.0002707836823854781,False,False,-0.00493240716642504,False
184,blend_boosting_31,shared,0.005126953125,0.005126953125,-0.1294407843757877,0.0002707836823854781,False,False,-0.021433478968495092,False
184,blend_boosting_31,separate,-0.00146484375,0.0,-0.024685543740228893,0.0002707836823854781,False,False,-0.024685543740228893,False
184,blend_boosting_31,crossed,0.00439453125,0.0,-0.07371018611182825,0.0002707836823854781,False,False,-0.0215441970155454,False
185,persistence,full_u,0.0,0.0,-0.004440707411178742,0.0,False,False,-0.004440707411178742,False
185,persistence,shared,0.0,0.0,-0.11584889500888598,0.0,False,False,-0.019989694651493757,False
185,persistence,separate,0.0,0.0,-0.019989694651493757,0.0,False,False,-0.019989694651493757,False
185,persistence,crossed,0.0,0.0,-0.06950027569168209,0.0,False,False,-0.019989694651493757,False
185,ridge_1,full_u,0.0005967881944444445,0.0,-0.00495030819325957,0.0009017031810412968,False,False,-0.00495030819325957,False
