replication,candidate,design,target,mean_score,interaction,corrected_center,evaluation_radius,validation_radius,lower,score_range_width,interaction_range_width,noncoverage,detection
249,boosting_7,full_u,0.0005717383726406746,0.0003255208333333333,0.0,0.0003255208333333333,0.005320362410549994,0.0,-0.004994841577216661,0.6666666666666666,0.0,0,0
249,boosting_31,shared,0.0008521327899962621,0.011962890625,0.008544921875,0.00341796875,0.03460618716022772,0.10173039532740234,-0.13291861373763006,2.0,4.0,0,0
249,boosting_31,separate,0.0008521327899962621,0.0009765625,0.0,0.0009765625,0.02407922704047088,0.0,-0.02310266454047088,2.0,0.0,0,0
249,boosting_31,crossed,0.0008521327899962621,0.014892578125,0.009033203125,0.005859375,0.035489694871197304,0.05638981282456173,-0.08602013269575903,2.0,2.0,0,0
249,boosting_31,full_u,0.0008521327899962621,0.0008680555555555556,0.0,0.0008680555555555556,0.005662536815876093,0.0,-0.0047944812603205374,0.6666666666666666,0.0,0,0
249,blend_ridge_1,shared,0.000455562025282533,0.009521484375,0.010009765625,-0.00048828125,0.03291847551741245,0.1022238906996002,-0.13563064746701264,2.0,4.0,0,0
249,blend_ridge_1,separate,0.000455562025282533,0.00244140625,0.0,0.00244140625,0.025586325027573464,0.0,-0.023144918777573464,2.0,0.0,0,0
249,blend_ridge_1,crossed,0.000455562025282533,0.009521484375,0.007568359375,0.001953125,0.03328368220426989,0.05539906060502129,-0.08672961780929117,2.0,2.0,0,0
249,blend_ridge_1,full_u,0.000455562025282533,0.0004340277777777778,0.0,0.0004340277777777778,0.0052902342417595625,0.0,-0.0048562064639817845,0.6666666666666666,0.0,0,0
249,blend_boosting_7,shared,0.0002814381233111963,0.007568359375,0.006103515625,0.00146484375,0.032810825396200144,0.09999183203617712,-0.13133781368237726,2.0,4.0,0,0
249,blend_boosting_7,separate,0.0002814381233111963,0.00048828125,0.0,0.00048828125,0.02381576928517485,0.0,-0.02332748803517485,2.0,0.0,0,0
249,blend_boosting_7,crossed,0.0002814381233111963,0.007080078125,0.003662109375,0.00341796875,0.03175347817000202,0.05298078419259175,-0.08131629361259377,2.0,2.0,0,0
249,blend_boosting_7,full_u,0.0002814381233111963,0.00010850694444444449,0.0,0.00010850694444444449,0.005194248772511136,0.0,-0.005085741828066691,0.6666666666666666,0.0,0,0
249,blend_boosting_31,shared,0.00037400296707478946,0.010009765625,0.006591796875,0.00341796875,0.03374660379558125,0.10062106533074351,-0.13094970037632475,2.0,4.0,0,0
249,blend_boosting_31,separate,0.00037400296707478946,0.00048828125,0.0,0.00048828125,0.02381576928517485,0.0,-0.02332748803517485,2.0,0.0,0,0
249,blend_boosting_31,crossed,0.00037400296707478946,0.008544921875,0.004150390625,0.00439453125,0.03280273999904044,0.053670429632128064,-0.0820786383811685,2.0,2.0,0,0
249,blend_boosting_31,full_u,0.00037400296707478946,0.00010850694444444449,0.0,0.00010850694444444449,0.005194248772511136,0.0,-0.005085741828066691,0.6666666666666666,0.0,0,0
250,persistence,shared,0.0,0.0,0.0,0.0,0.023151656374478195,0.09269723863440779,-0.11584889500888598,2.0,4.0,0,0
250,persistence,separate,0.0,0.0,0.0,0.0,0.019989694651493757,0.0,-0.019989694651493757,2.0,0.0,0,0
250,persistence,crossed,0.0,0.0,0.0,0.0,0.023151656374478195,0.046348619317203896,-0.06950027569168209,2.0,2.0,0,0
250,persistence,full_u,0.0,0.0,0.0,0.0,0.004440707411178743,0.0,-0.004440707411178743,0.6666666666666666,0.0,0,0
250,ridge_1,shared,0.0009481287389672156,0.01513671875,0.018310546875,-0.003173828125,0.03536339067855717,0.10604747034643441,-0.1445846891499916,2.0,4.0,0,0
250,ridge_1,separate,0.0009481287389672156,0.0009765625,0.0,0.0009765625,0.02499873625746916,0.0,-0.02402217375746916,2.0,0.0,0,0
250,ridge_1,crossed,0.0009481287389672156,0.017578125,0.01611328125,0.00146484375,0.03610206748555554,0.05931833395797098,-0.09395555769352652,2.0,2.0,0,0
250,ridge_1,full_u,0.0009481287389672156,0.0012749565972222222,0.0,0.0012749565972222222,0.00609400062285675,0.0,-0.004819044025634528,0.6666666666666666,0.0,0,0
250,ridge_100,shared,0.0008873063056739006,0.01416015625,0.019775390625,-0.005615234375,0.034972009205297014,0.10662899601284216,-0.14721623959313918,2.0,4.0,0,0
250,ridge_100,separate,0.0008873063056739006,0.0009765625,0.0,0.0009765625,0.02499873625746916,0.0,-0.02402217375746916,2.0,0.0,0,0
250,ridge_100,crossed,0.0008873063056739006,0.0166015625,0.01708984375,-0.00048828125,0.035735564619556216,0.05966284060020144,-0.09588668646975765,2.0,2.0,0,0
250,ridge_100,full_u,0.0008873063056739006,0.001220703125,0.0,0.001220703125,0.006038661931846178,0.0,-0.004817958806846178,0.6666666666666666,0.0,0,0
250,boosting_7,shared,0.0005717383726406746,0.01025390625,0.007568359375,0.002685546875,0.0332466371371917,0.10188066146238269,-0.1324417517245744,2.0,4.0,0,0
250,boosting_7,separate,0.0005717383726406746,0.0009765625,0.0,0.0009765625,0.02288072431419063,0.0,-0.02190416181419063,2.0,0.0,0,0
250,boosting_7,crossed,0.0005717383726406746,0.0107421875,0.0068359375,0.00390625,0.033241597645224316,0.05557634975766279,-0.0849116974028871,2.0,2.0,0,0
250,boosting_7,full_u,0.0005717383726406746,0.0002983940972222222,0.0,0.0002983940972222222,0.005247724478030824,0.0,-0.004949330380808602,0.6666666666666666,0.0,0,0
250,boosting_31,shared,0.0008521327899962621,0.013671875,0.010009765625,0.003662109375,0.034666359595265824,0.10418541273800773,-0.13518966295827356,2.0,4.0,0,0
250,boosting_31,separate,0.0008521327899962621,0.0009765625,0.0,0.0009765625,0.02288072431419063,0.0,-0.02190416181419063,2.0,0.0,0,0
250,boosting_31,crossed,0.0008521327899962621,0.0126953125,0.009765625,0.0029296875,0.03413946289111523,0.05699202567255649,-0.08820180106367173,2.0,2.0,0,0
250,boosting_31,full_u,0.0008521327899962621,0.0008409288194444444,0.0,0.0008409288194444444,0.005419230050434633,0.0,-0.004578301230990189,0.6666666666666666,0.0,0,0
250,blend_ridge_1,shared,0.000455562025282533,0.01025390625,0.010986328125,-0.000732421875,0.0332466371371917,0.10328840100836426,-0.13726746002055595,2.0,4.0,0,0
250,blend_ridge_1,separate,0.000455562025282533,0.001953125,0.0,0.001953125,0.024076229215470098,0.0,-0.022123104215470098,2.0,0.0,0,0
250,blend_ridge_1,crossed,0.000455562025282533,0.01171875,0.00537109375,0.00634765625,0.03370053621717612,0.05447930569314798,-0.0818321856603241,2.0,2.0,0,0
250,blend_ridge_1,full_u,0.000455562025282533,0.0005154079861111111,0.0,0.0005154079861111111,0.005162650550344524,0.0,-0.004647242564233413,0.6666666666666666,0.0,0,0
250,blend_boosting_7,shared,0.0002814381233111963,0.00537109375,0.003662109375,0.001708984375,0.030514922908815613,0.0995097549292484,-0.128315693463064,2.0,4.0,0,0
250,blend_boosting_7,separate,0.0002814381233111963,0.0,0.0,0.0,0.019989694651493757,0.0,-0.019989694651493757,2.0,0.0,0,0
250,blend_boosting_7,crossed,0.0002814381233111963,0.0068359375,0.001953125,0.0048828125,0.03113475481561093,0.05247300660774308,-0.07872494892335401,2.0,2.0,0,0
250,blend_boosting_7,full_u,0.0002814381233111963,0.00013563368055555553,0.0,0.00013563368055555553,0.0047717683376484014,0.0,-0.0046361346570928455,0.6666666666666666,0.0,0,0
250,blend_boosting_31,shared,0.00037400296707478946,0.00927734375,0.005126953125,0.004150390625,0.032764579865549114,0.10079370574994195,-0.12940789499049107,2.0,4.0,0,0
250,blend_boosting_31,separate,0.00037400296707478946,0.0,0.0,0.0,0.019989694651493757,0.0,-0.019989694651493757,2.0,0.0,0,0
250,blend_boosting_31,crossed,0.00037400296707478946,0.0087890625,0.0048828125,0.00390625,0.03225144965445774,0.05448541932037536,-0.0828306189748331,2.0,2.0,0,0
250,blend_boosting_31,full_u,0.00037400296707478946,0.00013563368055555553,0.0,0.00013563368055555553,0.0047717683376484014,0.0,-0.0046361346570928455,0.6666666666666666,0.0,0,0
251,persistence,shared,0.0,0.0,0.0,0.0,0.023151656374478195,0.09269723863440779,-0.11584889500888598,2.0,4.0,0,0
251,persistence,separate,0.0,0.0,0.0,0.0,0.019989694651493757,0.0,-0.019989694651493757,2.0,0.0,0,0
251,persistence,crossed,0.0,0.0,0.0,0.0,0.023151656374478195,0.046348619317203896,-0.06950027569168209,2.0,2.0,0,0
251,persistence,full_u,0.0,0.0,0.0,0.0,0.004440707411178743,0.0,-0.004440707411178743,0.6666666666666666,0.0,0,0
251,ridge_1,shared,0.0009481287389672156,0.020263671875,0.012451171875,0.0078125,0.03712190931467934,0.10590839699697085,-0.1352178063116502,2.0,4.0,0,0
251,ridge_1,separate,0.0009481287389672156,0.0,0.0,0.0,0.02408022582724581,0.0,-0.02408022582724581,2.0,0.0,0,0
251,ridge_1,crossed,0.0009481287389672156,0.020263671875,0.016357421875,0.00390625,0.03737962736327269,0.05965834912519632,-0.09313172648846901,2.0,2.0,0,0
251,ridge_1,full_u,0.0009481287389672156,0.0012207031249999998,0.0,0.0012207031249999998,0.005912529306645727,0.0,-0.004691826181645727,0.6666666666666666,0.0,0,0
251,ridge_100,shared,0.0008873063056739006,0.016845703125,0.010498046875,0.00634765625,0.035994370890353955,0.10438606972248536,-0.13403278436283933,2.0,4.0,0,0
251,ridge_100,separate,0.0008873063056739006,0.0009765625,0.0,0.0009765625,0.02499873625746916,0.0,-0.02402217375746916,2.0,0.0,0,0
251,ridge_100,crossed,0.0008873063056739006,0.018310546875,0.011474609375,0.0068359375,0.0367090719985797,0.056929492165954346,-0.08680262666453405,2.0,2.0,0,0
251,ridge_100,full_u,0.0008873063056739006,0.0009494357638888889,0.0,0.0009494357638888889,0.005775781130453372,0.0,-0.004826345366564483,0.6666666666666666,0.0,0,0
251,boosting_7,shared,0.0005717383726406746,0.010498046875,0.00341796875,0.007080078125,0.033214099808280446,0.1003897506981464,-0.12652377238142684,2.0,4.0,0,0
251,boosting_7,separate,0.0005717383726406746,0.0,0.0,0.0,0.02408022582724581,0.0,-0.02408022582724581,2.0,0.0,0,0
251,boosting_7,crossed,0.0005717383726406746,0.010498046875,0.0029296875,0.007568359375,0.033568947726036386,0.05226373849414585,-0.07826432684518224,2.0,2.0,0,0
251,boosting_7,full_u,0.0005717383726406746,0.00035264756944444444,0.0,0.00035264756944444444,0.005002403458586736,0.0,-0.004649755889142292,0.6666666666666666,0.0,0,0
251,boosting_31,shared,0.0008521327899962621,0.014404296875,0.009033203125,0.00537109375,0.034943430936721184,0.10309434732152012,-0.13266668450824132,2.0,4.0,0,0
251,boosting_31,separate,0.0008521327899962621,0.0,0.0,0.0,0.02408022582724581,0.0,-0.02408022582724581,2.0,0.0,0,0
251,boosting_31,crossed,0.0008521327899962621,0.017333984375,0.004150390625,0.01318359375,0.03635996099362439,0.05383418366606033,-0.07701055090968473,2.0,2.0,0,0
251,boosting_31,full_u,0.0008521327899962621,0.0005696614583333334,0.0,0.0005696614583333334,0.005162417731169956,0.0,-0.004592756272836623,0.6666666666666666,0.0,0,0
251,blend_ridge_1,shared,0.000455562025282533,0.009521484375,0.004638671875,0.0048828125,0.033223734058589326,0.10165246622647492,-0.12999338778506425,2.0,4.0,0,0
251,blend_ridge_1,separate,0.000455562025282533,-0.0009765625,0.0,-0.0009765625,0.02288072431419063,0.0,-0.02385728681419063,2.0,0.0,0,0
251,blend_ridge_1,crossed,0.000455562025282533,0.008544921875,0.003662109375,0.0048828125,0.032612619301469505,0.0524076051180543,-0.08013741191952381,2.0,2.0,0,0
251,blend_ridge_1,full_u,0.000455562025282533,0.00013563368055555553,0.0,0.00013563368055555553,0.0047717683376484014,0.0,-0.0046361346570928455,0.6666666666666666,0.0,0,0
251,blend_boosting_7,shared,0.0002814381233111963,0.003173828125,0.00146484375,0.001708984375,0.028808228993588647,0.09723242324679314,-0.12433166786538179,2.0,4.0,0,0
251,blend_boosting_7,separate,0.0002814381233111963,0.0,0.0,0.0,0.019989694651493757,0.0,-0.019989694651493757,2.0,0.0,0,0
251,blend_boosting_7,crossed,0.0002814381233111963,0.001708984375,0.0009765625,0.000732421875,0.027882215974926947,0.05031624381690437,-0.07746603791683132,2.0,2.0,0,0
251,blend_boosting_7,full_u,0.0002814381233111963,0.00013563368055555553,0.0,0.00013563368055555553,0.0047717683376484014,0.0,-0.0046361346570928455,0.6666666666666666,0.0,0,0
251,blend_boosting_31,shared,0.00037400296707478946,0.005126953125,0.003173828125,0.001953125,0.03030813093544846,0.09834773210846749,-0.12670273804391596,2.0,4.0,0,0
