law,budget,replication,candidate,method,rule,center,radius,lower,theta,noncoverage,certifies
biased_zero_rank_contrast,3072,1,constant,complete_u,hybrid,0.015606153775348776,0.009069226633215093,0.006536927142133683,0.015625,False,True
biased_zero_rank_contrast,3072,2,baseline_identity,shared_correction,range,0.0,0.0,0.0,0.0,False,False
biased_zero_rank_contrast,3072,2,baseline_identity,shared_correction,hybrid,0.0,0.0,0.0,0.0,False,False
biased_zero_rank_contrast,3072,2,baseline_identity,disjoint_triple_u,range,0.0,0.0,0.0,0.0,False,False
biased_zero_rank_contrast,3072,2,baseline_identity,disjoint_triple_u,hybrid,0.0,0.0,0.0,0.0,False,False
biased_zero_rank_contrast,3072,2,baseline_identity,complete_u,range,0.0,0.0,0.0,0.0,False,False
biased_zero_rank_contrast,3072,2,baseline_identity,complete_u,hybrid,0.0,0.0,0.0,0.0,False,False
biased_zero_rank_contrast,3072,2,candidate,shared_correction,range,0.0019230769230769232,0.24023329620311398,-0.23831021928003707,0.0,False,False
biased_zero_rank_contrast,3072,2,candidate,shared_correction,hybrid,0.0019230769230769232,0.11429164107187467,-0.11236856414879776,0.0,False,False
biased_zero_rank_contrast,3072,2,candidate,disjoint_triple_u,range,0.000895182291666667,0.023128237301574973,-0.022233055009908305,0.0,False,False
biased_zero_rank_contrast,3072,2,candidate,disjoint_triple_u,hybrid,0.000895182291666667,0.009969721297925994,-0.009074539006259326,0.0,False,False
biased_zero_rank_contrast,3072,2,candidate,complete_u,range,0.0009609666084500428,0.023128237301574973,-0.02216727069312493,0.0,False,False
biased_zero_rank_contrast,3072,2,candidate,complete_u,hybrid,0.0009609666084500428,0.00896572347830946,-0.008004756869859417,0.0,False,False
biased_zero_rank_contrast,3072,2,reverse_candidate,shared_correction,range,0.04187895437895438,0.24023329620311398,-0.19835434182415962,0.03125,False,False
biased_zero_rank_contrast,3072,2,reverse_candidate,shared_correction,hybrid,0.04187895437895438,0.13680850508608813,-0.09492955070713376,0.03125,False,False
biased_zero_rank_contrast,3072,2,reverse_candidate,disjoint_triple_u,range,0.029052734375,0.023128237301574973,0.005924497073425027,0.03125,False,True
biased_zero_rank_contrast,3072,2,reverse_candidate,disjoint_triple_u,hybrid,0.029052734375,0.011722779502370197,0.017329954872629803,0.03125,False,True
biased_zero_rank_contrast,3072,2,reverse_candidate,complete_u,range,0.030340997288603087,0.023128237301574973,0.007212759987028115,0.03125,False,True
biased_zero_rank_contrast,3072,2,reverse_candidate,complete_u,hybrid,0.030340997288603087,0.010610084167991828,0.01973091312061126,0.03125,False,True
biased_zero_rank_contrast,3072,2,constant,shared_correction,range,0.021901015651015654,0.24023329620311398,-0.21833228055209833,0.015625,False,False
biased_zero_rank_contrast,3072,2,constant,shared_correction,hybrid,0.021901015651015654,0.12096669946303809,-0.09906568381202244,0.015625,False,False
biased_zero_rank_contrast,3072,2,constant,disjoint_triple_u,range,0.014973958333333332,0.023128237301574973,-0.00815427896824164,0.015625,False,False
biased_zero_rank_contrast,3072,2,constant,disjoint_triple_u,hybrid,0.014973958333333332,0.009975981014392848,0.004997977318940484,0.015625,False,True
biased_zero_rank_contrast,3072,2,constant,complete_u,range,0.015650981948526564,0.023128237301574973,-0.007477255353048409,0.015625,False,False
biased_zero_rank_contrast,3072,2,constant,complete_u,hybrid,0.015650981948526564,0.008971595064124784,0.00667938688440178,0.015625,False,True
biased_zero_rank_contrast,3072,3,baseline_identity,shared_correction,range,0.0,0.0,0.0,0.0,False,False
biased_zero_rank_contrast,3072,3,baseline_identity,shared_correction,hybrid,0.0,0.0,0.0,0.0,False,False
biased_zero_rank_contrast,3072,3,baseline_identity,disjoint_triple_u,range,0.0,0.0,0.0,0.0,False,False
biased_zero_rank_contrast,3072,3,baseline_identity,disjoint_triple_u,hybrid,0.0,0.0,0.0,0.0,False,False
biased_zero_rank_contrast,3072,3,baseline_identity,complete_u,range,0.0,0.0,0.0,0.0,False,False
biased_zero_rank_contrast,3072,3,baseline_identity,complete_u,hybrid,0.0,0.0,0.0,0.0,False,False
biased_zero_rank_contrast,3072,3,candidate,shared_correction,range,0.005205211455211453,0.24023329620311398,-0.23502808474790254,0.0,False,False
biased_zero_rank_contrast,3072,3,candidate,shared_correction,hybrid,0.005205211455211453,0.11309172605466003,-0.10788651459944858,0.0,False,False
biased_zero_rank_contrast,3072,3,candidate,disjoint_triple_u,range,0.0011393229166666665,0.023128237301574973,-0.021988914384908305,0.0,False,False
biased_zero_rank_contrast,3072,3,candidate,disjoint_triple_u,hybrid,0.0011393229166666665,0.009830739349327338,-0.008691416432660672,0.0,False,False
biased_zero_rank_contrast,3072,3,candidate,complete_u,range,0.00020405484072039544,0.023128237301574973,-0.022924182460854578,0.0,False,False
biased_zero_rank_contrast,3072,3,candidate,complete_u,hybrid,0.00020405484072039544,0.008835359037316162,-0.008631304196595767,0.0,False,False
biased_zero_rank_contrast,3072,3,reverse_candidate,shared_correction,range,0.026026057276057273,0.24023329620311398,-0.2142072389270567,0.03125,False,False
biased_zero_rank_contrast,3072,3,reverse_candidate,shared_correction,hybrid,0.026026057276057273,0.13454099565729022,-0.10851493838123294,0.03125,False,False
biased_zero_rank_contrast,3072,3,reverse_candidate,disjoint_triple_u,range,0.028320312499999997,0.023128237301574973,0.005192075198425024,0.03125,False,True
biased_zero_rank_contrast,3072,3,reverse_candidate,disjoint_triple_u,hybrid,0.028320312499999997,0.011798020827118682,0.016522291672881315,0.03125,False,True
biased_zero_rank_contrast,3072,3,reverse_candidate,complete_u,range,0.031019885731852492,0.023128237301574973,0.00789164843027752,0.03125,False,True
biased_zero_rank_contrast,3072,3,reverse_candidate,complete_u,hybrid,0.031019885731852492,0.010680660191276382,0.02033922554057611,0.03125,False,True
