replication,candidate,design,mean_score,mean_interaction,lower,target,noncoverage,positive,raw_lower,raw_noncoverage
1,blend_boosting_31,separate,0.000244140625,0.0,-0.02136232053542045,0.00037400296707464087,False,False,-0.02136232053542045,False
1,blend_boosting_31,crossed,0.0009765625,0.00537109375,-0.08512610756068609,0.00037400296707464087,False,False,-0.02269917904034101,False
2,persistence,full_u,0.0,0.0,-0.004440707411178742,0.0,False,False,-0.004440707411178742,False
2,persistence,shared,0.0,0.0,-0.11584889500888598,0.0,False,False,-0.019989694651493757,False
2,persistence,separate,0.0,0.0,-0.019989694651493757,0.0,False,False,-0.019989694651493757,False
2,persistence,crossed,0.0,0.0,-0.06950027569168209,0.0,False,False,-0.019989694651493757,False
2,ridge_1,full_u,0.0011935763888888888,0.0,-0.004871238678919997,0.0009481287389671439,False,False,-0.004871238678919997,False
2,ridge_1,shared,0.01318359375,0.02197265625,-0.1504549992798386,0.0009481287389671439,False,False,-0.01741273918684442,False
2,ridge_1,separate,0.00048828125,0.0,-0.02471564211505701,0.0009481287389671439,False,False,-0.02471564211505701,False
2,ridge_1,crossed,0.01513671875,0.019775390625,-0.1006851263809864,0.0009481287389671439,False,False,-0.016696240193060444,False
2,ridge_100,full_u,0.001247829861111111,0.0,-0.004901946107791264,0.000887306305673824,False,False,-0.004901946107791264,False
2,ridge_100,shared,0.013671875,0.0234375,-0.15221315317873974,0.000887306305673824,False,False,-0.0173066621269641,False
2,ridge_100,separate,0.00048828125,0.0,-0.02471564211505701,0.000887306305673824,False,False,-0.02471564211505701,False
2,ridge_100,crossed,0.01513671875,0.018798828125,-0.09947504865210943,0.000887306305673824,False,False,-0.01678421492945617,False
2,boosting_7,full_u,5.425347222222221e-05,0.0,-0.005646413828352243,0.0005717383726406566,False,False,-0.005646413828352243,False
2,boosting_7,shared,0.00634765625,0.005859375,-0.13175267610081098,0.0005717383726406566,False,False,-0.021607417194732907,False
2,boosting_7,separate,-0.00048828125,0.0,-0.024816404007092344,0.0005717383726406566,False,False,-0.024816404007092344,False
2,boosting_7,crossed,0.008544921875,0.010498046875,-0.09118130684732259,0.0005717383726406566,False,False,-0.020528484093610862,False
2,boosting_31,full_u,0.0003797743055555555,0.0,-0.0054931799447415375,0.0008521327899961573,False,False,-0.0054931799447415375,False
2,boosting_31,shared,0.01171875,0.0078125,-0.1319960286650652,0.0008521327899961573,False,False,-0.0185926991805124,False
2,boosting_31,separate,-0.00146484375,0.0,-0.026667199986397806,0.0008521327899961573,False,False,-0.026667199986397806,False
2,boosting_31,crossed,0.01513671875,0.012939453125,-0.09053388727455638,0.0008521327899961573,False,False,-0.015967401832692324,False
2,blend_ridge_1,full_u,0.0006510416666666665,0.0,-0.005137781136381514,0.0004555620252824355,False,False,-0.005137781136381514,False
2,blend_ridge_1,shared,0.00830078125,0.01220703125,-0.13967919363815945,0.0004555620252824355,False,False,-0.02014872296143584,False
2,blend_ridge_1,separate,-0.00048828125,0.0,-0.024816404007092344,0.0004555620252824355,False,False,-0.024816404007092344,False
2,blend_ridge_1,crossed,0.00927734375,0.010986328125,-0.09190988212705217,0.0004555620252824355,False,False,-0.020266988208921054,False
2,blend_boosting_7,full_u,0.00021701388888888888,0.0,-0.005194216702498305,0.0002814381233111063,False,False,-0.005194216702498305,False
2,blend_boosting_7,shared,0.00341796875,0.0,-0.12102374636003763,0.0002814381233111063,False,False,-0.022784108338955337,False
2,blend_boosting_7,separate,0.00048828125,0.0,-0.022734946419347143,0.0002814381233111063,False,False,-0.022734946419347143,False
2,blend_boosting_7,crossed,0.004638671875,0.002685546875,-0.07996554091230357,0.0002814381233111063,False,False,-0.022385943402604316,False
2,blend_boosting_31,full_u,-0.00010850694444444445,0.0,-0.005596590359121523,0.00037400296707464087,False,False,-0.005596590359121523,False
2,blend_boosting_31,shared,0.00439453125,0.0009765625,-0.12344989988954526,0.00037400296707464087,False,False,-0.02244312346889547,False
2,blend_boosting_31,separate,0.0,0.0,-0.022882136984523013,0.00037400296707464087,False,False,-0.022882136984523013,False
2,blend_boosting_31,crossed,0.0078125,0.003173828125,-0.0792490631989959,0.00037400296707464087,False,False,-0.020196878973280007,False
3,persistence,full_u,0.0,0.0,-0.004440707411178742,0.0,False,False,-0.004440707411178742,False
3,persistence,shared,0.0,0.0,-0.11584889500888598,0.0,False,False,-0.019989694651493757,False
3,persistence,separate,0.0,0.0,-0.019989694651493757,0.0,False,False,-0.019989694651493757,False
3,persistence,crossed,0.0,0.0,-0.06950027569168209,0.0,False,False,-0.019989694651493757,False
3,ridge_1,full_u,0.0012749565972222222,0.0,-0.004895349346143751,0.0009481287389671439,False,False,-0.004895349346143751,False
3,ridge_1,shared,0.01904296875,0.021240234375,-0.14563355127248023,0.0009481287389671439,False,False,-0.013514267050790105,False
3,ridge_1,separate,0.0029296875,0.0,-0.02352201782896403,0.0009481287389671439,False,False,-0.02352201782896403,False
3,ridge_1,crossed,0.01904296875,0.017822265625,-0.09489295105008508,0.0009481287389671439,False,False,-0.013514267050790105,False
3,ridge_100,full_u,0.0010579427083333333,0.0,-0.0049894349889651884,0.000887306305673824,False,False,-0.0049894349889651884,False
3,ridge_100,shared,0.01806640625,0.020263671875,-0.14496424959531318,0.000887306305673824,False,False,-0.014166136647837654,False
3,ridge_100,separate,0.001953125,0.0,-0.0238186289768875,0.000887306305673824,False,False,-0.0238186289768875,False
3,ridge_100,crossed,0.01806640625,0.014892578125,-0.09150669109320403,0.000887306305673824,False,False,-0.014166136647837654,False
3,boosting_7,full_u,0.0011121961805555555,0.0,-0.004643379847621379,0.0005717383726406566,False,False,-0.004643379847621379,False
3,boosting_7,shared,0.00830078125,0.011474609375,-0.13839093855657322,0.0005717383726406566,False,False,-0.019961219264841356,False
3,boosting_7,separate,0.0,0.0,-0.019989694651493757,0.0005717383726406566,False,False,-0.019989694651493757,False
3,boosting_7,crossed,0.00439453125,0.009521484375,-0.09094014717196569,0.0005717383726406566,False,False,-0.0215441970155454,False
3,boosting_31,full_u,0.0014377170138888888,0.0,-0.004429138879239861,0.0008521327899961573,False,False,-0.004429138879239861,False
3,boosting_31,shared,0.0107421875,0.011962890625,-0.1382523918029289,0.0008521327899961573,False,False,-0.018897969210653426,False
3,boosting_31,separate,0.0009765625,0.0,-0.02190416181419063,0.0008521327899961573,False,False,-0.02190416181419063,False
3,boosting_31,crossed,0.0078125,0.013427734375,-0.09466514852430172,0.0008521327899961573,False,False,-0.019931691752928145,False
3,blend_ridge_1,full_u,0.0008951822916666666,0.0,-0.0050361017559677175,0.0004555620252824355,False,False,-0.0050361017559677175,False
3,blend_ridge_1,shared,0.00927734375,0.011474609375,-0.1380490663006006,0.0004555620252824355,False,False,-0.019467361149297986,False
3,blend_ridge_1,separate,0.0009765625,0.0,-0.02190416181419063,0.0004555620252824355,False,False,-0.02190416181419063,False
3,blend_ridge_1,crossed,0.01123046875,0.010009765625,-0.08856123404138952,0.0004555620252824355,False,False,-0.01840492462621462,False
3,blend_boosting_7,full_u,0.0004069010416666667,0.0,-0.0045718155782182935,0.0002814381233111063,False,False,-0.0045718155782182935,False
3,blend_boosting_7,shared,0.00244140625,0.007080078125,-0.13351278489876836,0.0002814381233111063,False,False,-0.02188106321581408,False
3,blend_boosting_7,separate,0.0,0.0,-0.019989694651493757,0.0002814381233111063,False,False,-0.019989694651493757,False
3,blend_boosting_7,crossed,0.00146484375,0.006591796875,-0.0864746611801992,0.0002814381233111063,False,False,-0.021755856240228893,False
3,blend_boosting_31,full_u,0.0005154079861111111,0.0,-0.004551506720463269,0.00037400296707464087,False,False,-0.004551506720463269,False
3,blend_boosting_31,shared,0.0068359375,0.006103515625,-0.1312475015755362,0.00037400296707464087,False,False,-0.02091615223199259,False
3,blend_boosting_31,separate,0.0,0.0,-0.019989694651493757,0.00037400296707464087,False,False,-0.019989694651493757,False
3,blend_boosting_31,crossed,0.0048828125,0.007568359375,-0.08693842763277068,0.00037400296707464087,False,False,-0.021052653151070706,False
4,persistence,full_u,0.0,0.0,-0.004440707411178742,0.0,False,False,-0.004440707411178742,False
4,persistence,shared,0.0,0.0,-0.11584889500888598,0.0,False,False,-0.019989694651493757,False
4,persistence,separate,0.0,0.0,-0.019989694651493757,0.0,False,False,-0.019989694651493757,False
4,persistence,crossed,0.0,0.0,-0.06950027569168209,0.0,False,False,-0.019989694651493757,False
4,ridge_1,full_u,0.0013563368055555553,0.0,-0.004920408220663697,0.0009481287389671439,False,False,-0.004920408220663697,False
4,ridge_1,shared,0.013671875,0.010986328125,-0.13525882810276524,0.0009481287389671439,False,False,-0.017114650094996672,False
4,ridge_1,separate,-0.00146484375,0.0,-0.029241497461250866,0.0009481287389671439,False,False,-0.029241497461250866,False
4,ridge_1,crossed,0.013671875,0.015380859375,-0.0949018249414674,0.0009481287389671439,False,False,-0.016820051825575916,False
4,ridge_100,full_u,0.0014105902777777778,0.0,-0.004801517050960299,0.000887306305673824,False,False,-0.004801517050960299,False
4,ridge_100,shared,0.01171875,0.011962890625,-0.13777790141779356,0.000887306305673824,False,False,-0.018284133432790756,False
4,ridge_100,separate,-0.00341796875,0.0,-0.030027526293236184,0.000887306305673824,False,False,-0.030027526293236184,False
