task,baseline,candidate,budget_method,bias,true_bias,mean,U_radius,U_lower,U_p,betting_p,bias_covers,queries,known_category_metadata_rows,center,linear_a_radius,linear_b_radius,product_radius,absent_allowance,upper,delta,categories_used,categories_absent,information_contract,U_BY,U_retained,betting_BY,betting_retained
metro,seasonal_day,category_copy,known_mass_aggregate,0.004936575120606,1.55214754814039e-05,9.253147453251348e-07,0.0052832743719878,-0.0102189241778485,1.0,1.0,True,32768,4362.0,-2.465648746543888e-05,0.0012106891317549,0.0013729737285372,0.0023775687477793,0.0,0.004936575120606,0.0002299605781865,32.0,0.0,category probabilities known exactly; independent streams,1.0,False,1.0,False
metro,seasonal_day,category_copy,oracle_diagnostic,1.55214754814039e-05,1.55214754814039e-05,9.253147453251348e-07,0.0052832743719878,-0.0052978705327238,1.0,1.0,True,32768,4362.0,,,,,,,,,,,1.0,False,1.0,False
metro,seasonal_day,independent_noise,original_rectangle,0.0374057712423571,-1.3991164608003948e-05,-0.0011877164741679,0.0045358909004814,-0.0431293786170064,1.0,1.0,True,32768,4362.0,,,,,,,,,,,1.0,False,1.0,False
metro,seasonal_day,independent_noise,known_mass_rectangle,0.029618966576865,-1.3991164608003948e-05,-0.0011877164741679,0.0045358909004814,-0.0353425739515143,1.0,1.0,True,32768,4362.0,,,,,,,,,,,1.0,False,1.0,False
metro,seasonal_day,independent_noise,known_mass_aggregate,0.0055904140216662,-1.3991164608003948e-05,-0.0011877164741679,0.0045358909004814,-0.0113140213963156,1.0,1.0,True,32768,4362.0,0.0003678178095446,0.0012106891317549,0.0016343383325874,0.0023775687477793,0.0,0.0055904140216662,0.0002299605781865,32.0,0.0,category probabilities known exactly; independent streams,1.0,False,1.0,False
metro,seasonal_day,independent_noise,oracle_diagnostic,-1.3991164608003948e-05,-1.3991164608003948e-05,-0.0011877164741679,0.0045358909004814,-0.0057096162100413,1.0,1.0,True,32768,4362.0,,,,,,,,,,,1.0,False,1.0,False
appliances,ridge,persistence,pooled_fixed,0.004597386038477466,0.0001216171269541,0.018343841416718583,,0.00836133685268197,0.00024292721371003961,0.0002299605781865966,True,32768,,,,,,,,,,,,0.005281931703809718,True,0.0040774365930765595,True
appliances,ridge,persistence,pooled_grid,0.005044559016121003,0.0001216171269541,0.018343841416718583,,0.007914163875038436,0.0002506186894875188,0.0002299605781865966,True,32768,,,,,,,,,,,,0.005449166362857194,True,0.005,True
appliances,ridge,persistence,pooled_mixture,0.004836969219962687,0.0001216171269541,0.018343841416718583,,0.00812175367119675,0.0002466060381265638,0.0002299605781865966,True,32768,,,,,,,,,,,,0.005361919857551858,True,0.005,True
appliances,ridge,seasonal_day,pooled_fixed,0.004900305789973247,7.049666734671261e-05,0.007347699198607825,,-0.0026404149076771945,0.5181729078412166,0.1912871998162402,True,32768,,,,,,,,,,,,1.0,False,1.0,False
appliances,ridge,seasonal_day,pooled_grid,0.0053474787676167845,7.049666734671261e-05,0.007347699198607825,,-0.003087587885320732,0.7303153553342443,0.42425023654379945,True,32768,,,,,,,,,,,,1.0,False,1.0,False
appliances,ridge,seasonal_day,pooled_mixture,0.005154805676284746,7.049666734671261e-05,0.007347699198607825,,-0.0028949147939886935,0.6316972134231621,0.3140752326676351,True,32768,,,,,,,,,,,,1.0,False,1.0,False
appliances,ridge,seasonal_week,pooled_fixed,0.004698132360411322,-3.0125423380742574e-05,-0.007405875519189079,,-0.017177746562659323,1.0,1.0,True,32768,,,,,,,,,,,,1.0,False,1.0,False
appliances,ridge,seasonal_week,pooled_grid,0.0051453053380548595,-3.0125423380742574e-05,-0.007405875519189079,,-0.017624919540302857,1.0,1.0,True,32768,,,,,,,,,,,,1.0,False,1.0,False
appliances,ridge,seasonal_week,pooled_mixture,0.004928874855146841,-3.0125423380742574e-05,-0.007405875519189079,,-0.017408489057394838,1.0,1.0,True,32768,,,,,,,,,,,,1.0,False,1.0,False
appliances,ridge,ridge_full,pooled_fixed,0.004559068952996075,4.8638314509190654e-05,0.0014937598779566532,,-0.008260141657795796,1.0,1.0,True,32768,,,,,,,,,,,,1.0,False,1.0,False
appliances,ridge,ridge_full,pooled_grid,0.004900889040893594,4.8638314509190654e-05,0.0014937598779566532,,-0.008601961745693316,1.0,1.0,True,32768,,,,,,,,,,,,1.0,False,1.0,False
appliances,ridge,ridge_full,pooled_mixture,0.004737318520766511,4.8638314509190654e-05,0.0014937598779566532,,-0.008438391225566232,1.0,1.0,True,32768,,,,,,,,,,,,1.0,False,1.0,False
appliances,ridge,hist_gradient_boosting,pooled_fixed,0.004599720721459787,7.2806056988612e-05,0.009306859904507872,,-0.0003478519166214009,0.06954611882969024,0.0003750598705852289,True,32768,,,,,,,,,,,,0.5040437755180406,False,0.0040774365930765595,True
appliances,ridge,hist_gradient_boosting,pooled_grid,0.005046893699103324,7.2806056988612e-05,0.009306859904507872,,-0.0007950248942649382,0.10552978053826471,0.001617964117873336,True,32768,,,,,,,,,,,,0.7648396475201852,False,0.01758958133859441,True
appliances,ridge,hist_gradient_boosting,pooled_mixture,0.0048310614175066414,7.2806056988612e-05,0.009306859904507872,,-0.0005791926126682556,0.08638434409687083,0.0007146531757842144,True,32768,,,,,,,,,,,,0.6260808176925591,False,0.007769300953882673,True
appliances,ridge,extra_trees,pooled_fixed,0.004663126189134696,7.854696330388282e-05,0.009947914665696082,,8.558876764304824e-05,0.04619644422135375,0.001261809965100008,True,32768,,,,,,,,,,,,0.5022213436064314,False,0.009145117937534341,True
appliances,ridge,extra_trees,pooled_grid,0.005090397838780808,7.854696330388282e-05,0.009947914665696082,,-0.00034168288200306374,0.06840889724766838,0.00708296417069817,True,32768,,,,,,,,,,,,0.7437024400782233,False,0.0513346260371553,False
appliances,ridge,extra_trees,pooled_mixture,0.004876934488358279,7.854696330388282e-05,0.009947914665696082,,-0.00012821953158053453,0.05626756465620002,0.002985952270630989,True,32768,,,,,,,,,,,,0.6117088100481173,False,0.0216410445519065,True
appliances,ridge,category_copy,pooled_fixed,0.004395721650609187,2.8069090002098156e-05,3.694775079415169e-05,,-0.009312026206855641,1.0,1.0,True,32768,,,,,,,,,,,,1.0,False,1.0,False
appliances,ridge,category_copy,pooled_grid,0.004738767614554957,2.8069090002098156e-05,3.694775079415169e-05,,-0.009655072170801412,1.0,1.0,True,32768,,,,,,,,,,,,1.0,False,1.0,False
appliances,ridge,category_copy,pooled_mixture,0.004574560677622107,2.8069090002098156e-05,3.694775079415169e-05,,-0.009490865233868561,1.0,1.0,True,32768,,,,,,,,,,,,1.0,False,1.0,False
appliances,ridge,independent_noise,pooled_fixed,0.005086138273555589,-7.083861491986678e-06,-0.000531376464222595,,-0.010885764388888173,1.0,1.0,True,32768,,,,,,,,,,,,1.0,False,1.0,False
appliances,ridge,independent_noise,pooled_grid,0.0055333112511991266,-7.083861491986678e-06,-0.000531376464222595,,-0.011332937366531709,1.0,1.0,True,32768,,,,,,,,,,,,1.0,False,1.0,False
appliances,ridge,independent_noise,pooled_mixture,0.005357444548146132,-7.083861491986678e-06,-0.000531376464222595,,-0.011157070663478715,1.0,1.0,True,32768,,,,,,,,,,,,1.0,False,1.0,False
appliances,seasonal_day,persistence,pooled_fixed,0.004939124711157408,0.0001670188901912,0.04211540154585952,,0.03243423644413566,0.0002299605781865966,0.0002299605781865966,True,32768,,,,,,,,,,,,0.0012500000008081678,True,0.0010213507141388085,True
appliances,seasonal_day,persistence,pooled_grid,0.0053774781338497436,0.0001670188901912,0.04211540154585952,,0.03199588302144332,0.0002299605781865966,0.0002299605781865966,True,32768,,,,,,,,,,,,0.0012500000014975937,True,0.0011692766632879939,True
appliances,seasonal_day,persistence,pooled_mixture,0.005232405336651631,0.0001670188901912,0.04211540154585952,,0.03214095581864143,0.0002299605781865966,0.0002299605781865966,True,32768,,,,,,,,,,,,0.0012500000012220444,True,0.0010916738793833943,True
appliances,seasonal_day,seasonal_day,pooled_fixed,0.004865147507604563,4.218012230408112e-06,0.000278240299293339,,-0.009382236299816958,1.0,1.0,True,32768,,,,,,,,,,,,1.0,False,1.0,False
appliances,seasonal_day,seasonal_day,pooled_grid,0.005283434802905603,4.218012230408112e-06,0.000278240299293339,,-0.009800523595117999,1.0,1.0,True,32768,,,,,,,,,,,,1.0,False,1.0,False
appliances,seasonal_day,seasonal_day,pooled_mixture,0.005105304396007567,4.218012230408112e-06,0.000278240299293339,,-0.009622393188219962,1.0,1.0,True,32768,,,,,,,,,,,,1.0,False,1.0,False
appliances,seasonal_day,seasonal_week,pooled_fixed,0.004997477661759709,9.954664407962294e-05,0.010014186133129162,,-0.0001798446759119065,0.05966851447517926,0.00023487040075465378,True,32768,,,,,,,,,,,,0.25947279723206523,False,0.0010213507141388085,True
appliances,seasonal_day,seasonal_week,pooled_grid,0.005435831084452045,9.954664407962294e-05,0.010014186133129162,,-0.0006181980986042423,0.09115349495949869,0.0002688875375498015,True,32768,,,,,,,,,,,,0.3963874837953057,False,0.0011692766632879939,True
appliances,seasonal_day,seasonal_week,pooled_mixture,0.005302120872613086,9.954664407962294e-05,0.010014186133129162,,-0.00048448788676528406,0.08019221951079246,0.00025104195649421025,True,32768,,,,,,,,,,,,0.34872159455836027,False,0.0010916738793833943,True
appliances,seasonal_day,ridge_full,pooled_fixed,0.005072844121179204,0.0001767903338733,0.0305082655215486,,0.020521025206208656,0.00022996057833527399,0.0002299605781865966,True,32768,,,,,,,,,,,,0.0012500000008081678,True,0.0010213507141388085,True
appliances,seasonal_day,ridge_full,pooled_grid,0.0055111975438715405,0.0001767903338733,0.0305082655215486,,0.020082671783516318,0.00022996057846210664,0.0002299605781865966,True,32768,,,,,,,,,,,,0.0012500000014975937,True,0.0011692766632879939,True
appliances,seasonal_day,ridge_full,pooled_mixture,0.005366607430556728,0.0001767903338733,0.0305082655215486,,0.02022726189683113,0.00022996057841141425,0.0002299605781865966,True,32768,,,,,,,,,,,,0.0012500000012220444,True,0.0010916738793833943,True
appliances,seasonal_day,hist_gradient_boosting,pooled_fixed,0.0051856935048710225,0.0001666565955979,0.0351838025243478,,0.025287575349184185,0.00022996057818661588,0.0002299605781865966,True,32768,,,,,,,,,,,,0.0012500000008081678,True,0.0010213507141388085,True
appliances,seasonal_day,hist_gradient_boosting,pooled_grid,0.005624046927563359,0.0001666565955979,0.0351838025243478,,0.024849221926491846,0.0002299605781866343,0.0002299605781865966,True,32768,,,,,,,,,,,,0.0012500000014975937,True,0.0011692766632879939,True
appliances,seasonal_day,hist_gradient_boosting,pooled_mixture,0.005476646619232016,0.0001666565955979,0.0351838025243478,,0.02499662223482319,0.0002299605781866267,0.0002299605781865966,True,32768,,,,,,,,,,,,0.0012500000012220444,True,0.0010916738793833943,True
appliances,seasonal_day,extra_trees,pooled_fixed,0.005230453195102047,0.0001769101764418,0.03549715030272952,,0.025491194107949925,0.00022996057818662705,0.0002299605781865966,True,32768,,,,,,,,,,,,0.0012500000008081678,True,0.0010213507141388085,True
appliances,seasonal_day,extra_trees,pooled_grid,0.005668806617794383,0.0001769101764418,0.03549715030272952,,0.02505284068525759,0.0002299605781866553,0.0002299605781865966,True,32768,,,,,,,,,,,,0.0012500000014975937,True,0.0011692766632879939,True
appliances,seasonal_day,extra_trees,pooled_mixture,0.005526277178430643,0.0001769101764418,0.03549715030272952,,0.025195370124621332,0.00022996057818664402,0.0002299605781865966,True,32768,,,,,,,,,,,,0.0012500000012220444,True,0.0010916738793833943,True
appliances,seasonal_day,category_copy,pooled_fixed,0.004820770567517808,-3.959853281282102e-06,1.701784889833053e-06,,-0.009509486595163862,1.0,1.0,True,32768,,,,,,,,,,,,1.0,False,1.0,False
appliances,seasonal_day,category_copy,pooled_grid,0.005181400818296044,-3.959853281282102e-06,1.701784889833053e-06,,-0.009870116845942098,1.0,1.0,True,32768,,,,,,,,,,,,1.0,False,1.0,False
appliances,seasonal_day,category_copy,pooled_mixture,0.005038035586447614,-3.959853281282102e-06,1.701784889833053e-06,,-0.009726751614093667,1.0,1.0,True,32768,,,,,,,,,,,,1.0,False,1.0,False
appliances,seasonal_day,independent_noise,pooled_fixed,0.00478983596672904,-5.639773559680883e-05,0.0013221414796053957,,-0.0089897019616712,1.0,1.0,True,32768,,,,,,,,,,,,1.0,False,1.0,False
appliances,seasonal_day,independent_noise,pooled_grid,0.0052281893894213765,-5.639773559680883e-05,0.0013221414796053957,,-0.009428055384363537,1.0,1.0,True,32768,,,,,,,,,,,,1.0,False,1.0,False
appliances,seasonal_day,independent_noise,pooled_mixture,0.005090015225779575,-5.639773559680883e-05,0.0013221414796053957,,-0.009289881220721736,1.0,1.0,True,32768,,,,,,,,,,,,1.0,False,1.0,False
metro,ridge,persistence,pooled_fixed,0.005538484386667225,7.245005586676111e-05,0.0011750838463620093,,-0.009345553069098272,1.0,1.0,True,32768,,,,,,,,,,,,1.0,False,1.0,False
metro,ridge,persistence,pooled_grid,0.005987810353939458,7.245005586676111e-05,0.0011750838463620093,,-0.009794879036370505,1.0,1.0,True,32768,,,,,,,,,,,,1.0,False,1.0,False
metro,ridge,persistence,pooled_mixture,0.005825797336065982,7.245005586676111e-05,0.0011750838463620093,,-0.009632866018497029,1.0,1.0,True,32768,,,,,,,,,,,,1.0,False,1.0,False
metro,ridge,seasonal_day,pooled_fixed,0.005540266829149493,8.084950255568306e-05,0.0007709669357239242,,-0.00988093944806441,1.0,1.0,True,32768,,,,,,,,,,,,1.0,False,1.0,False
metro,ridge,seasonal_day,pooled_grid,0.005989592796421726,8.084950255568306e-05,0.0007709669357239242,,-0.010330265415336642,1.0,1.0,True,32768,,,,,,,,,,,,1.0,False,1.0,False
metro,ridge,seasonal_day,pooled_mixture,0.005825387468039928,8.084950255568306e-05,0.0007709669357239242,,-0.010166060086954844,1.0,1.0,True,32768,,,,,,,,,,,,1.0,False,1.0,False
metro,ridge,seasonal_week,pooled_fixed,0.005728563490695389,4.246633897126974e-05,0.0011555677205867551,,-0.009556476442922728,1.0,1.0,True,32768,,,,,,,,,,,,1.0,False,1.0,False
metro,ridge,seasonal_week,pooled_grid,0.006177889457967621,4.246633897126974e-05,0.0011555677205867551,,-0.010005802410194959,1.0,1.0,True,32768,,,,,,,,,,,,1.0,False,1.0,False
metro,ridge,seasonal_week,pooled_mixture,0.006029074014003063,4.246633897126974e-05,0.0011555677205867551,,-0.009856986966230401,1.0,1.0,True,32768,,,,,,,,,,,,1.0,False,1.0,False
metro,ridge,ridge_full,pooled_fixed,0.005335400773405862,5.870440647663937e-05,0.00032260167794509177,,-0.010083781050231725,1.0,1.0,True,32768,,,,,,,,,,,,1.0,False,1.0,False
metro,ridge,ridge_full,pooled_grid,0.005784726740678094,5.870440647663937e-05,0.00032260167794509177,,-0.010533107017503957,1.0,1.0,True,32768,,,,,,,,,,,,1.0,False,1.0,False
metro,ridge,ridge_full,pooled_mixture,0.005597565160018048,5.870440647663937e-05,0.00032260167794509177,,-0.01034594543684391,1.0,1.0,True,32768,,,,,,,,,,,,1.0,False,1.0,False
metro,ridge,hist_gradient_boosting,pooled_fixed,0.0054992989946216165,8.134683763334741e-05,0.0043199664143034775,,-0.006248393315818888,1.0,1.0,True,32768,,,,,,,,,,,,1.0,False,1.0,False
metro,ridge,hist_gradient_boosting,pooled_grid,0.005948624961893849,8.134683763334741e-05,0.0043199664143034775,,-0.00669771928309112,1.0,1.0,True,32768,,,,,,,,,,,,1.0,False,1.0,False
metro,ridge,hist_gradient_boosting,pooled_mixture,0.005786742116081491,8.134683763334741e-05,0.0043199664143034775,,-0.006535836437278762,1.0,1.0,True,32768,,,,,,,,,,,,1.0,False,1.0,False
metro,ridge,extra_trees,pooled_fixed,0.00543397212633502,7.659221525672239e-05,0.004082976401215741,,-0.00640764405032107,1.0,1.0,True,32768,,,,,,,,,,,,1.0,False,1.0,False
metro,ridge,extra_trees,pooled_grid,0.0058832980936072525,7.659221525672239e-05,0.004082976401215741,,-0.006856970017593302,1.0,1.0,True,32768,,,,,,,,,,,,1.0,False,1.0,False
metro,ridge,extra_trees,pooled_mixture,0.005714385540611315,7.659221525672239e-05,0.004082976401215741,,-0.006688057464597365,1.0,1.0,True,32768,,,,,,,,,,,,1.0,False,1.0,False
metro,ridge,category_copy,pooled_fixed,0.005280048311288008,5.750468389885833e-05,2.5606822900723798e-05,,-0.010311871202258497,1.0,1.0,True,32768,,,,,,,,,,,,1.0,False,1.0,False
metro,ridge,category_copy,pooled_grid,0.0057293742785602415,5.750468389885833e-05,2.5606822900723798e-05,,-0.01076119716953073,1.0,1.0,True,32768,,,,,,,,,,,,1.0,False,1.0,False
metro,ridge,category_copy,pooled_mixture,0.005539474497414229,5.750468389885833e-05,2.5606822900723798e-05,,-0.010571297388384717,1.0,1.0,True,32768,,,,,,,,,,,,1.0,False,1.0,False
metro,ridge,independent_noise,pooled_fixed,0.005582862487256166,-1.9695797145923717e-06,0.00035281268280391306,,-0.00993565223441917,1.0,1.0,True,32768,,,,,,,,,,,,1.0,False,1.0,False
metro,ridge,independent_noise,pooled_grid,0.006032188454528399,-1.9695797145923717e-06,0.00035281268280391306,,-0.010384978201691403,1.0,1.0,True,32768,,,,,,,,,,,,1.0,False,1.0,False
metro,ridge,independent_noise,pooled_mixture,0.005895958424688642,-1.9695797145923717e-06,0.00035281268280391306,,-0.010248748171851646,1.0,1.0,True,32768,,,,,,,,,,,,1.0,False,1.0,False
metro,seasonal_day,persistence,pooled_fixed,0.005067112211542234,6.666733243635202e-05,0.013901217978413564,,0.0037625864994545186,0.0011968094907801356,0.00022996057818663358,True,32768,,,,,,,,,,,,0.008674019261749362,True,0.0010004068961347746,True
metro,seasonal_day,persistence,pooled_grid,0.0055310057256431604,6.666733243635202e-05,0.013901217978413564,,0.003298692985353592,0.001835525201755367,0.00022996057819004638,True,32768,,,,,,,,,,,,0.013303187414626992,True,0.0010079047491585486,True
metro,seasonal_day,persistence,pooled_mixture,0.005331431653476217,6.666733243635202e-05,0.013901217978413564,,0.0034982670575205354,0.0015215355985704767,0.00022996057818710464,True,32768,,,,,,,,,,,,0.011027510385829836,True,0.0010018720532687546,True
metro,seasonal_day,seasonal_day,pooled_fixed,0.004896873429664127,1.734700299072258e-05,0.00030747103754537124,,-0.009919911672500222,1.0,1.0,True,32768,,,,,,,,,,,,1.0,False,1.0,False
metro,seasonal_day,seasonal_day,pooled_grid,0.005360766943765055,1.734700299072258e-05,0.00030747103754537124,,-0.01038380518660115,1.0,1.0,True,32768,,,,,,,,,,,,1.0,False,1.0,False
metro,seasonal_day,seasonal_day,pooled_mixture,0.005132322583802387,1.734700299072258e-05,0.00030747103754537124,,-0.010155360826638482,1.0,1.0,True,32768,,,,,,,,,,,,1.0,False,1.0,False
metro,seasonal_day,seasonal_week,pooled_fixed,0.005035256133004136,6.887472883132623e-05,0.013372799413719444,,0.0031569470322366597,0.0022605308737606066,0.00022996057900310978,True,32768,,,,,,,,,,,,0.012287599963798725,True,0.0010004068961347746,True
metro,seasonal_day,seasonal_week,pooled_grid,0.005499149647105064,6.887472883132623e-05,0.013372799413719444,,0.0026930535181357313,0.003537400040613324,0.00022996061549431602,True,32768,,,,,,,,,,,,0.019228295935048136,True,0.0010079047491585486,True
metro,seasonal_day,seasonal_week,pooled_mixture,0.0053001816593859115,6.887472883132623e-05,0.013372799413719444,,0.002892021505854884,0.002914604465662543,0.0002299605856813645,True,32768,,,,,,,,,,,,0.015842957131208535,True,0.0010018720532687546,True
metro,seasonal_day,ridge_full,pooled_fixed,0.004879929051270392,6.289322518503334e-05,0.011353254192123066,,0.0013698180347773295,0.012911145297823237,0.00023005414825701126,True,32768,,,,,,,,,,,,0.056145037552248464,False,0.0010004068961347746,True
metro,seasonal_day,ridge_full,pooled_grid,0.005343822565371321,6.289322518503334e-05,0.011353254192123066,,0.0009059245206764011,0.02053394452870668,0.00023177835887351644,True,32768,,,,,,,,,,,,0.08929332449340446,False,0.0010079047491585486,True
metro,seasonal_day,ridge_full,pooled_mixture,0.005112984768711833,6.289322518503334e-05,0.011353254192123066,,0.0011367623173358888,0.01630859855224201,0.00023039107663867556,True,32768,,,,,,,,,,,,0.07091910570432096,False,0.0010018720532687546,True
metro,seasonal_day,hist_gradient_boosting,pooled_fixed,0.004813151138430239,6.528208141962624e-05,0.015238815523990625,,0.005204272670239436,0.0004585583799255131,0.0002299605781865966,True,32768,,,,,,,,,,,,0.005610886986579924,True,0.0010004068961347746,True
metro,seasonal_day,hist_gradient_boosting,pooled_grid,0.005277044652531166,6.528208141962624e-05,0.015238815523990625,,0.0047403791561385095,0.0006087673775162655,0.0002299605781865967,True,32768,,,,,,,,,,,,0.007642360732009255,True,0.0010079047491585486,True
metro,seasonal_day,hist_gradient_boosting,pooled_mixture,0.005049014309129738,6.528208141962624e-05,0.015238815523990625,,0.004968409499539937,0.0005256249903880117,0.0002299605781865966,True,32768,,,,,,,,,,,,0.0065070706332893994,True,0.0010018720532687546,True
metro,seasonal_day,extra_trees,pooled_fixed,0.004829034648869244,6.764322213999476e-05,0.01505868078463154,,0.005005501029735627,0.0005161131262294281,0.00022996057818659666,True,32768,,,,,,,,,,,,0.005610886986579924,True,0.0010004068961347746,True
metro,seasonal_day,extra_trees,pooled_grid,0.005292928162970173,6.764322213999476e-05,0.01505868078463154,,0.004541607515634699,0.000702976677057356,0.00022996057818660336,True,32768,,,,,,,,,,,,0.007642360732009255,True,0.0010079047491585486,True
metro,seasonal_day,extra_trees,pooled_mixture,0.005062249475770294,6.764322213999476e-05,0.01505868078463154,,0.004772286202834577,0.0005985478900529014,0.00022996057818659726,True,32768,,,,,,,,,,,,0.0065070706332893994,True,0.0010018720532687546,True
metro,seasonal_day,category_copy,pooled_fixed,0.0048139302588193125,1.55214754814039e-05,9.253147453251348e-07,,-0.010096279316061801,1.0,1.0,True,32768,,,,,,,,,,,,1.0,False,1.0,False
metro,seasonal_day,category_copy,pooled_grid,0.005246709971172484,1.55214754814039e-05,9.253147453251348e-07,,-0.010529059028414972,1.0,1.0,True,32768,,,,,,,,,,,,1.0,False,1.0,False
metro,seasonal_day,category_copy,pooled_mixture,0.00502976947716891,1.55214754814039e-05,9.253147453251348e-07,,-0.0103121185344114,1.0,1.0,True,32768,,,,,,,,,,,,1.0,False,1.0,False
metro,seasonal_day,independent_noise,pooled_fixed,0.005162299257055445,-1.3991164608003948e-05,-0.0011877164741679104,,-0.010885906631704783,1.0,1.0,True,32768,,,,,,,,,,,,1.0,False,1.0,False
metro,seasonal_day,independent_noise,pooled_grid,0.005626192771156372,-1.3991164608003948e-05,-0.0011877164741679104,,-0.01134980014580571,1.0,1.0,True,32768,,,,,,,,,,,,1.0,False,1.0,False
metro,seasonal_day,independent_noise,pooled_mixture,0.005441911474350143,-1.3991164608003948e-05,-0.0011877164741679104,,-0.011165518848999481,1.0,1.0,True,32768,,,,,,,,,,,,1.0,False,1.0,False
